system:index,NDSI,NDVI,NDWI,label,subregion,.geo
1_00000000000000000bdb_0,-0.12697667,0.15015681,-0.15012643,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bdc_0,-0.25613222,0.16055812,-0.19997497,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bdd_0,-0.15457438,0.114379264,-0.14932707,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bde_0,-0.23823394,0.13000491,-0.16258582,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bdf_0,-0.17116283,0.2149565,-0.21346931,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be0_0,-0.21186103,0.20133749,-0.20884226,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be1_0,-0.23236313,0.13069338,-0.1697133,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be2_0,-0.18192151,0.17333527,-0.19897155,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be3_0,-0.097101964,0.20510472,-0.19082865,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be4_0,-0.044678655,0.17368008,-0.17295319,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be5_0,-0.22453326,0.1590488,-0.20634046,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be6_0,-0.22435106,0.1654386,-0.2051484,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be7_0,-0.2672975,0.19350325,-0.2298911,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be8_0,-0.107999206,0.2346991,-0.2197006,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000be9_0,-0.18882252,0.17264703,-0.18109533,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bea_0,-0.139102,0.16122277,-0.1633192,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000beb_0,-0.24014147,0.10977113,-0.15907088,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bec_0,-0.16584572,0.1285723,-0.13600583,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bed_0,-0.11270875,0.20660676,-0.2032493,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bee_0,-0.10407403,0.16708504,-0.16478562,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bef_0,-0.18935062,0.19434309,-0.2053924,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf0_0,-0.20906144,0.21213387,-0.21739388,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf1_0,-0.123750284,0.14902155,-0.15369861,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf2_0,-0.20901626,0.193482,-0.21574248,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf3_0,-0.21660686,0.23904659,-0.26118714,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf4_0,-0.12248513,0.16103648,-0.15735976,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf5_0,-0.24028708,0.11051211,-0.14916447,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf6_0,-0.20118167,0.15135938,-0.18485546,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf7_0,-0.0695525,0.17889331,-0.16959609,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf8_0,-0.24836962,0.11420735,-0.15740958,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bf9_0,-0.13100454,0.25904185,-0.23751247,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bfa_0,-0.22054811,0.17484906,-0.2094733,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bfb_0,-0.17761132,0.20548955,-0.1944363,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bfc_0,-0.17362717,0.1592072,-0.17082442,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bfd_0,-0.07988454,0.18058847,-0.17234303,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bfe_0,-0.09579921,0.15856022,-0.14700058,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000bff_0,-0.15104042,0.18070126,-0.18458499,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c00_0,-0.25886673,0.1597867,-0.19431837,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c01_0,-0.21542361,0.22437932,-0.23931311,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c02_0,-0.1894279,0.2097454,-0.22196288,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c03_0,-0.2756129,0.103180125,-0.15727812,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c04_0,-0.11505358,0.16888474,-0.16947842,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c05_0,-0.20916001,0.09039045,-0.15337051,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c06_0,-0.270028,0.21205638,-0.23995905,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c07_0,-0.18190655,0.17507029,-0.17932269,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c08_0,-0.25200346,0.10818485,-0.14948569,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c09_0,-0.17348017,0.18481733,-0.1959352,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0a_0,-0.16797951,0.25566083,-0.2563158,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0b_0,-0.18136,0.20387085,-0.21383558,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0c_0,-0.13494633,0.045702342,-0.09101423,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0d_0,-0.20108195,0.18084288,-0.20147948,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0e_0,-0.26990265,0.19077593,-0.21732491,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c0f_0,-0.20500979,0.27088422,-0.2703543,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c10_0,-0.22449492,0.0908036,-0.12402527,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c11_0,-0.26171795,0.123156846,-0.16187148,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c12_0,-0.061135363,0.090370566,-0.12470734,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c13_0,-0.18943599,0.18694706,-0.19471548,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c14_0,-0.21596824,0.21049365,-0.22413683,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c15_0,-0.15270089,0.09386808,-0.12333766,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c16_0,-0.24528176,0.19388013,-0.20969534,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c17_0,-0.13163088,0.2681759,-0.25568104,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c18_0,-0.16580349,0.21613273,-0.22561893,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c19_0,-0.11114323,0.10305274,-0.10492953,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1a_0,-0.22474937,0.13395023,-0.16489966,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1b_0,-0.13113922,0.17592819,-0.17357954,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1c_0,-0.25554645,0.14152728,-0.18080154,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1d_0,-0.22685166,0.15506247,-0.18939957,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1e_0,-0.16036251,0.18274309,-0.1887274,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c1f_0,-0.1366826,0.21346723,-0.2090037,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c20_0,-0.2215729,0.14603095,-0.17351098,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c21_0,-0.22836442,0.19389302,-0.22968039,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c22_0,-0.2164755,0.19002156,-0.2095674,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c23_0,-0.25166756,0.12994759,-0.16296425,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c24_0,-0.23643959,0.18454918,-0.20609555,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c25_0,-0.26410782,0.14363997,-0.18420888,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c26_0,-0.05685167,0.17046298,-0.15850933,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c27_0,-0.24428888,0.10418013,-0.15550198,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c28_0,-0.24411926,0.16542232,-0.18826473,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c29_0,-0.060922828,0.13144034,-0.13041927,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2a_0,-0.20470084,0.19430818,-0.22831026,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2b_0,-0.23642237,0.16293383,-0.18950109,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2c_0,-0.20859125,0.0923047,-0.13981171,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2d_0,-0.16615799,0.15963182,-0.18448956,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2e_0,-0.09869602,0.21170925,-0.1944403,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c2f_0,-0.26376235,0.12348303,-0.16325985,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c30_0,-0.24097133,0.1302454,-0.16515549,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c31_0,-0.24034208,0.123496704,-0.15779115,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c32_0,-0.21530694,0.103308074,-0.1631156,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c33_0,-0.16635989,0.116663426,-0.1422975,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c34_0,-0.24077772,0.21924895,-0.24109715,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c35_0,-0.18463527,0.21565615,-0.2221978,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c36_0,-0.17768258,0.16075245,-0.17820299,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c37_0,-0.12285661,0.198688,-0.19960041,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c38_0,-0.22426146,0.18804109,-0.21069534,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c39_0,-0.1773316,0.19248666,-0.20383582,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3a_0,-0.1866652,0.16272968,-0.2177892,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3b_0,-0.060606524,0.15760757,-0.14661208,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3c_0,-0.06529493,0.17986925,-0.16932788,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3d_0,-0.17770651,0.095221974,-0.15488766,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3e_0,-0.1663165,0.34658772,-0.33325514,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c3f_0,-0.1302142,0.10008247,-0.12706858,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c40_0,-0.2362959,0.08557552,-0.13797782,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c41_0,-0.08681686,0.11802241,-0.120179705,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c42_0,-0.16202475,0.147902,-0.15626812,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c43_0,-0.07179824,0.16385785,-0.1509659,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c44_0,-0.17731115,0.18026441,-0.19237977,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c45_0,-0.16296999,0.22338355,-0.22554268,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c46_0,-0.2231527,0.22140327,-0.25610727,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c47_0,-0.23203737,0.21678251,-0.23365529,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c48_0,-0.23219405,0.132222,-0.17120256,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c49_0,-0.17934461,0.16605139,-0.21129405,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4a_0,-0.21473876,0.17824435,-0.19228227,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4b_0,-0.123203315,0.16548827,-0.16357838,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4c_0,-0.22181778,0.20195803,-0.2320127,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4d_0,-0.11166597,0.19730675,-0.18923616,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4e_0,-0.11461998,0.1674278,-0.16698042,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c4f_0,-0.23706378,0.10452527,-0.14020744,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c50_0,-0.2480496,0.18276232,-0.20456864,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c51_0,-0.24369173,0.12048486,-0.15706712,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c52_0,-0.13902442,0.17089768,-0.1769721,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c53_0,-0.0920142,0.17581469,-0.16863678,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c54_0,-0.0415523,0.15445368,-0.1529968,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c55_0,-0.21646853,0.18928911,-0.19394042,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c56_0,-0.19653398,0.17246453,-0.20242052,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c57_0,-0.2245775,0.22656581,-0.230039,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c58_0,-0.22318909,0.15057155,-0.16972533,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c59_0,-0.20731139,0.23775329,-0.23987369,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5a_0,-0.18198024,0.13715215,-0.19178131,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5b_0,-0.22252639,0.09498765,-0.126788,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5c_0,-0.2689232,0.11620187,-0.1613396,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5d_0,-0.24606115,0.18543328,-0.21316437,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5e_0,-0.1580892,0.18461508,-0.19488508,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c5f_0,-0.23691513,0.15005033,-0.18472235,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c60_0,-0.1232271,0.21268022,-0.20343947,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c61_0,-0.079346895,0.20885697,-0.18872558,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c62_0,-0.29937518,0.20833063,-0.23093554,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c63_0,-0.099424295,0.20593406,-0.19628103,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c64_0,-0.19244197,0.30695376,-0.2927687,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c65_0,-0.18876103,0.29918215,-0.2854248,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c66_0,-0.17795196,0.1198494,-0.17662108,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c67_0,-0.16825767,0.15481731,-0.16200238,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c68_0,-0.20973872,0.28105396,-0.27890062,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c69_0,-0.10770691,0.26938248,-0.25807253,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6a_0,-0.24762408,0.1422315,-0.17933947,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6b_0,-0.10695672,0.18987998,-0.17979045,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6c_0,-0.25171706,0.11248769,-0.15322363,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6d_0,-0.24725986,0.14759848,-0.17477173,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6e_0,-0.22335438,0.11107263,-0.14968358,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c6f_0,-0.20732243,0.22655433,-0.24637516,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c70_0,-0.11329413,0.107375585,-0.12899168,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c71_0,-0.24620865,0.21734804,-0.22561172,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c72_0,-0.23473254,0.14937931,-0.16986741,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c73_0,-0.15822454,0.14028107,-0.16113865,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c74_0,-0.19318272,0.17287463,-0.18650323,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c75_0,-0.18179443,0.16963771,-0.1848767,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c76_0,-0.27435213,0.18681884,-0.24024841,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c77_0,-0.14340197,0.2600741,-0.24652626,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c78_0,-0.07690383,0.21631359,-0.20627703,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c79_0,-0.1353917,0.19318779,-0.19811831,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7a_0,-0.19220735,0.14278226,-0.1656211,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7b_0,-0.17813367,0.16573566,-0.18242735,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7c_0,-0.17316258,0.16579714,-0.19503087,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7d_0,-0.16843572,0.20511854,-0.24101423,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7e_0,-0.13374388,0.048465755,-0.066357106,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c7f_0,-0.22894762,0.09990228,-0.13400815,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c80_0,-0.20890705,0.17710568,-0.19541514,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c81_0,-0.15030763,0.27125445,-0.26050872,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c82_0,-0.26007375,0.23130888,-0.24867576,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c83_0,-0.2580005,0.17504309,-0.2138386,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c84_0,-0.2597766,0.09642003,-0.139828,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c85_0,-0.056906223,0.123804234,-0.11048046,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c86_0,-0.107013635,0.24634059,-0.23219989,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c87_0,-0.1301111,0.16269274,-0.15700977,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c88_0,-0.2073954,0.12870395,-0.17407368,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c89_0,-0.26315236,0.2021388,-0.23617324,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8a_0,-0.2122702,0.19339907,-0.2346875,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8b_0,-0.096897215,0.19035716,-0.19072911,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8c_0,-0.09221383,0.20097399,-0.19067629,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8d_0,-0.0757716,0.20910187,-0.20008786,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8e_0,-0.18105692,0.17447123,-0.1832817,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c8f_0,-0.18568788,0.09897429,-0.13867912,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c90_0,-0.123023175,0.22534172,-0.22393027,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c91_0,-0.046746556,0.13252099,-0.1267991,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c92_0,-0.23690978,0.12156726,-0.1707391,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c93_0,-0.2538662,0.15588014,-0.18778148,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c94_0,-0.090785466,0.19274695,-0.18443292,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c95_0,-0.07727263,0.17305517,-0.16134676,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c96_0,-0.21378143,0.0936783,-0.13293023,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c97_0,-0.2327977,0.14786617,-0.17302178,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c98_0,-0.16540524,0.17480294,-0.18452208,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c99_0,-0.19350742,0.40054205,-0.3850418,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9a_0,-0.19331764,0.20363067,-0.2238069,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9b_0,-0.14344175,0.1545462,-0.15700051,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9c_0,-0.25405365,0.14362785,-0.17886455,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9d_0,-0.15915021,0.11692411,-0.1458233,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9e_0,-0.22093783,0.14752541,-0.17536879,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000c9f_0,-0.23250881,0.17296256,-0.20016669,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca0_0,-0.2408234,0.16090433,-0.20009315,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
